,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,GroupSize,CabinOrientation,Total_spent
4153,Mars,0,TRAPPIST-1e,36.0,0,721.0,0.0,471.0,0.0,0.0,0,1,Babor,1192.0
4154,Origen desconocido,0,TRAPPIST-1e,23.0,0,0.0,282.0,0.0,0.0,71.0,1,1,Babor,353.0
4155,Europa,1,55 Cancri e,31.0,1,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
4156,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Babor,0.0
4157,Europa,0,55 Cancri e,50.0,0,0.0,4558.0,0.0,1.0,267.0,1,3,Babor,4826.0
4158,Earth,0,TRAPPIST-1e,40.0,0,0.0,901.0,0.0,0.0,89.0,0,1,Estribor,990.0
4159,Earth,0,TRAPPIST-1e,28.0,0,8.0,0.0,77.0,560.0,0.0,0,1,Babor,645.0
4160,Europa,0,TRAPPIST-1e,38.0,0,2.0,114.0,771.0,3094.0,448.0,0,5,Estribor,4429.0
4161,Europa,0,TRAPPIST-1e,37.0,0,0.0,3603.0,33.0,7113.0,1.0,0,5,Estribor,10750.0
4162,Europa,1,55 Cancri e,59.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
4163,Europa,0,55 Cancri e,41.0,0,35.0,6103.0,0.0,180.0,160.0,1,5,Estribor,6478.0
4164,Europa,0,TRAPPIST-1e,33.0,0,0.0,4017.0,0.0,0.0,2260.0,1,5,Estribor,6277.0
4165,Earth,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Desconocido,0.0
4166,Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,2414.0,0.0,0.0,1,1,Babor,2414.0
4167,Mars,0,TRAPPIST-1e,43.0,0,130.0,0.0,870.0,31.0,26.0,1,1,Estribor,1057.0
4168,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
4169,Europa,0,55 Cancri e,65.0,0,0.0,7194.0,0.0,6.0,0.0,1,4,Babor,7200.0
4170,Europa,1,55 Cancri e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Babor,0.0
4171,Europa,0,TRAPPIST-1e,28.0,0,0.0,3627.0,0.0,31.0,3263.0,0,4,Babor,6921.0
4172,Origen desconocido,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4173,Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4174,Europa,0,TRAPPIST-1e,28.0,0,0.0,2560.0,0.0,134.0,307.0,0,1,Babor,3001.0
4175,Earth,0,TRAPPIST-1e,23.0,0,0.0,10.0,159.0,0.0,125.0,1,1,Babor,294.0
4176,Earth,0,TRAPPIST-1e,24.0,0,698.0,0.0,51.0,2.0,4.0,1,1,Babor,755.0
4177,Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4178,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4179,Earth,0,TRAPPIST-1e,20.0,0,399.0,77.0,311.0,0.0,16.0,0,1,Babor,803.0
4180,Europa,1,Destino desconocido,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4181,Europa,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4182,Earth,0,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
4183,Europa,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,3,Estribor,0.0
4184,Europa,0,TRAPPIST-1e,43.0,0,31.0,76.0,0.0,1353.0,1713.0,0,3,Estribor,3173.0
4185,Europa,0,TRAPPIST-1e,28.0,0,0.0,1883.0,0.0,1.0,4560.0,0,3,Estribor,6444.0
4186,Europa,0,55 Cancri e,31.0,1,0.0,2461.0,0.0,51.0,2141.0,0,1,Babor,4653.0
4187,Earth,0,TRAPPIST-1e,23.0,0,36.0,18.0,670.0,0.0,32.0,1,1,Babor,756.0
4188,Europa,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4189,Europa,0,55 Cancri e,43.0,0,0.0,39.0,327.0,4643.0,85.0,0,2,Babor,5094.0
4190,Earth,0,TRAPPIST-1e,28.0,0,1549.0,0.0,5.0,0.0,0.0,0,1,Estribor,1554.0
4191,Earth,0,PSO J318.5-22,24.0,0,0.0,266.0,1455.0,59.0,0.0,0,2,Babor,1780.0
4192,Earth,0,TRAPPIST-1e,27.0,0,110.0,0.0,638.0,0.0,0.0,0,2,Babor,748.0
4193,Mars,0,55 Cancri e,13.0,0,2244.0,31.0,507.0,0.0,142.0,0,2,Estribor,2924.0
4194,Mars,0,TRAPPIST-1e,27.0,0,994.0,0.0,26.0,1.0,0.0,0,2,Estribor,1021.0
4195,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
4196,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
4197,Earth,1,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,Estribor,0.0
4198,Europa,0,TRAPPIST-1e,50.0,1,13.0,239.0,0.0,161.0,2355.0,0,2,Estribor,2768.0
4199,Europa,1,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
4200,Earth,0,TRAPPIST-1e,26.0,0,1170.0,0.0,0.0,187.0,100.0,0,1,Babor,1457.0
4201,Earth,0,55 Cancri e,31.0,0,23.0,0.0,0.0,0.0,17.0,0,1,Estribor,40.0
4202,Mars,0,TRAPPIST-1e,28.0,0,3559.0,0.0,0.0,13.0,2.0,0,1,Babor,3574.0
4203,Earth,0,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,0,5,Estribor,0.0
4204,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
4205,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
4206,Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,0,5,Estribor,0.0
4207,Earth,1,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
4208,Mars,0,TRAPPIST-1e,25.0,0,1956.0,0.0,161.0,239.0,28.0,0,2,Babor,2384.0
4209,Mars,0,TRAPPIST-1e,63.0,0,3087.0,0.0,60.0,2.0,0.0,0,2,Babor,3149.0
4210,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4211,Mars,0,TRAPPIST-1e,35.0,0,1219.0,0.0,1742.0,740.0,0.0,0,2,Babor,3701.0
4212,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4213,Earth,0,TRAPPIST-1e,39.0,0,0.0,3.0,0.0,802.0,49.0,0,1,Babor,854.0
4214,Europa,0,55 Cancri e,34.0,0,0.0,337.0,1339.0,92.0,264.0,0,1,Estribor,2032.0
4215,Europa,0,TRAPPIST-1e,36.0,0,0.0,1013.0,1.0,16.0,2825.0,0,1,Babor,3855.0
4216,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4217,Earth,0,TRAPPIST-1e,26.0,0,42.0,65.0,895.0,407.0,0.0,1,1,Estribor,1409.0
4218,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4219,Earth,0,55 Cancri e,20.0,0,0.0,3080.0,7.0,0.0,67.0,1,1,Babor,3154.0
4220,Earth,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
4221,Earth,0,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,0,8,Estribor,0.0
4222,Earth,1,PSO J318.5-22,14.0,0,0.0,0.0,0.0,0.0,0.0,0,8,Estribor,0.0
4223,Earth,1,PSO J318.5-22,4.0,0,0.0,0.0,0.0,0.0,0.0,1,8,Estribor,0.0
4224,Earth,0,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,0,8,Estribor,0.0
4225,Earth,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,8,Estribor,0.0
4226,Earth,0,TRAPPIST-1e,15.0,0,0.0,893.0,0.0,0.0,0.0,1,8,Estribor,893.0
4227,Earth,0,TRAPPIST-1e,39.0,0,0.0,2.0,0.0,69.0,836.0,0,8,Estribor,907.0
4228,Earth,0,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,0,8,Estribor,0.0
4229,Earth,0,TRAPPIST-1e,24.0,0,83.0,0.0,129.0,504.0,0.0,0,1,Estribor,716.0
4230,Origen desconocido,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4231,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Babor,0.0
4232,Europa,0,55 Cancri e,53.0,0,0.0,864.0,49.0,39.0,2376.0,1,2,Estribor,3328.0
4233,Europa,0,TRAPPIST-1e,40.0,0,2.0,76.0,0.0,201.0,0.0,0,2,Estribor,279.0
4234,Mars,0,TRAPPIST-1e,19.0,0,160.0,0.0,889.0,0.0,0.0,0,1,Estribor,1049.0
4235,Mars,0,55 Cancri e,54.0,0,433.0,0.0,867.0,19.0,1.0,0,3,Babor,1320.0
4236,Mars,0,TRAPPIST-1e,21.0,0,572.0,584.0,128.0,14.0,0.0,0,3,Babor,1298.0
4237,Mars,0,TRAPPIST-1e,25.0,0,1340.0,0.0,8.0,0.0,0.0,0,3,Babor,1348.0
4238,Mars,0,TRAPPIST-1e,48.0,0,137.0,0.0,877.0,0.0,0.0,1,3,Estribor,1014.0
4239,Mars,0,PSO J318.5-22,41.0,0,0.0,0.0,1127.0,8.0,0.0,1,3,Estribor,1135.0
4240,Mars,0,TRAPPIST-1e,13.0,0,27.0,0.0,3246.0,0.0,0.0,1,3,Estribor,3273.0
4241,Europa,0,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4242,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
4243,Europa,1,55 Cancri e,48.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
4244,Mars,0,TRAPPIST-1e,34.0,0,849.0,51.0,375.0,0.0,24.0,0,1,Estribor,1299.0
4245,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4246,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Babor,0.0
4247,Earth,0,55 Cancri e,15.0,0,6.0,1740.0,2184.0,0.0,0.0,1,2,Babor,3930.0
4248,Earth,0,55 Cancri e,37.0,0,426.0,0.0,2.0,194.0,308.0,0,1,Estribor,930.0
4249,Earth,0,TRAPPIST-1e,37.0,0,452.0,0.0,234.0,19.0,1290.0,0,1,Estribor,1995.0
4250,Earth,0,TRAPPIST-1e,49.0,0,820.0,1.0,690.0,292.0,13.0,0,1,Babor,1816.0
4251,Earth,0,TRAPPIST-1e,18.0,0,1.0,1.0,0.0,0.0,746.0,0,1,Babor,748.0
4252,Earth,0,TRAPPIST-1e,25.0,0,101.0,32.0,0.0,137.0,633.0,1,1,Estribor,903.0
4253,Earth,0,PSO J318.5-22,28.82793046746535,0,0.0,116.0,2048.0,2.0,0.0,1,1,Babor,2166.0
4254,Earth,0,55 Cancri e,43.0,0,26.0,132.0,3.0,117.0,555.0,0,1,Estribor,833.0
4255,Earth,0,TRAPPIST-1e,20.0,0,9.0,0.0,157.0,525.0,0.0,0,1,Babor,691.0
4256,Europa,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4257,Earth,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4258,Europa,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4259,Earth,0,55 Cancri e,30.0,0,60.0,41.0,553.0,1.0,0.0,1,1,Estribor,655.0
4260,Earth,0,TRAPPIST-1e,20.0,0,631.0,93.0,0.0,0.0,0.0,0,2,Babor,724.0
4261,Earth,0,TRAPPIST-1e,20.0,0,25.0,0.0,796.0,44.0,44.0,0,2,Babor,909.0
4262,Earth,0,TRAPPIST-1e,24.0,0,0.0,591.0,0.0,0.0,1560.0,0,1,Estribor,2151.0
4263,Earth,0,TRAPPIST-1e,44.0,0,0.0,121.0,0.0,748.0,0.0,0,1,Babor,869.0
4264,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
4265,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
4266,Europa,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4267,Europa,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4268,Mars,0,PSO J318.5-22,20.0,1,14.0,0.0,59.0,1777.0,0.0,0,1,Babor,1850.0
4269,Earth,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4270,Earth,0,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4271,Earth,0,TRAPPIST-1e,20.0,0,0.0,25.0,0.0,0.0,803.0,1,1,Estribor,828.0
4272,Earth,0,TRAPPIST-1e,42.0,0,0.0,1.0,0.0,17.0,1601.0,0,1,Estribor,1619.0
4273,Earth,0,TRAPPIST-1e,28.0,0,0.0,180.0,516.0,0.0,0.0,1,1,Estribor,696.0
4274,Mars,0,TRAPPIST-1e,43.0,0,375.0,103.0,1990.0,36.0,0.0,1,1,Babor,2504.0
4275,Europa,0,PSO J318.5-22,55.0,1,0.0,102.0,0.0,278.0,5353.0,0,1,Babor,5733.0
4276,Earth,0,TRAPPIST-1e,21.0,0,29.0,27.0,47.0,694.0,11.0,0,1,Estribor,808.0
4277,Earth,0,TRAPPIST-1e,17.0,0,0.0,656.0,295.0,0.0,35.0,0,1,Babor,986.0
4278,Europa,0,55 Cancri e,54.0,0,0.0,559.0,0.0,15238.0,2799.0,0,1,Estribor,18596.0
4279,Earth,0,TRAPPIST-1e,25.0,0,0.0,205.0,0.0,0.0,549.0,1,1,Estribor,754.0
4280,Earth,0,TRAPPIST-1e,28.82793046746535,0,0.0,57.0,851.0,0.0,0.0,1,1,Estribor,908.0
4281,Europa,0,55 Cancri e,45.0,0,0.0,496.0,0.0,1940.0,4195.0,0,1,Estribor,6631.0
4282,Europa,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4283,Europa,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4284,Earth,0,TRAPPIST-1e,30.0,0,0.0,43.0,0.0,0.0,6.0,0,1,Babor,49.0
4285,Earth,0,TRAPPIST-1e,24.0,0,191.0,497.0,0.0,0.0,16.0,0,1,Babor,704.0
4286,Earth,0,TRAPPIST-1e,28.82793046746535,0,0.0,20.0,38.0,359.0,516.0,0,1,Babor,933.0
4287,Mars,0,TRAPPIST-1e,42.0,0,4102.0,0.0,36.0,0.0,1825.0,0,1,Babor,5963.0
4288,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4289,Europa,0,55 Cancri e,37.0,0,0.0,2235.0,7.0,4098.0,89.0,0,2,Babor,6429.0
4290,Europa,1,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4291,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4292,Earth,0,55 Cancri e,23.0,0,42.0,0.0,0.0,765.0,2.0,0,1,Estribor,809.0
4293,Earth,0,TRAPPIST-1e,22.0,0,686.0,45.0,16.0,7.0,4.0,1,1,Estribor,758.0
4294,Mars,0,TRAPPIST-1e,23.0,0,176.0,493.0,169.0,0.0,1023.0,0,1,Estribor,1861.0
4295,Earth,0,TRAPPIST-1e,21.0,0,3.0,65.0,253.0,475.0,0.0,0,1,Babor,796.0
4296,Earth,0,TRAPPIST-1e,37.0,0,661.0,876.0,0.0,3.0,13.0,0,1,Babor,1553.0
4297,Mars,0,TRAPPIST-1e,17.0,0,250.0,0.0,2179.0,0.0,0.0,1,1,Estribor,2429.0
4298,Mars,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4299,Europa,0,TRAPPIST-1e,33.0,0,0.0,4592.0,0.0,209.0,954.0,1,2,Estribor,5755.0
4300,Europa,0,55 Cancri e,37.0,0,0.0,2337.0,0.0,204.0,76.0,1,2,Estribor,2617.0
4301,Europa,0,55 Cancri e,32.0,0,0.0,154.0,0.0,5492.0,1924.0,0,1,Estribor,7570.0
4302,Mars,0,55 Cancri e,31.0,0,22.0,0.0,0.0,1.0,524.0,0,1,Babor,547.0
4303,Europa,0,TRAPPIST-1e,28.82793046746535,0,0.0,4020.0,0.0,1635.0,4899.0,0,1,Babor,10554.0
4304,Europa,1,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4305,Mars,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
4306,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
4307,Mars,1,Destino desconocido,29.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
4308,Mars,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,4,Estribor,0.0
4309,Earth,0,TRAPPIST-1e,30.0,0,1.0,797.0,0.0,10.0,0.0,1,1,Estribor,808.0
4310,Europa,0,TRAPPIST-1e,64.0,0,77.0,2424.0,0.0,3001.0,127.0,0,4,Babor,5629.0
4311,Europa,0,TRAPPIST-1e,31.0,0,0.0,6670.0,217.0,625.0,20336.0,0,4,Babor,27848.0
4312,Europa,0,TRAPPIST-1e,27.0,0,267.0,2802.0,0.0,54.0,77.0,1,4,Babor,3200.0
4313,Europa,0,TRAPPIST-1e,28.82793046746535,0,0.0,4516.0,0.0,6167.0,5308.0,0,4,Babor,15991.0
4314,Europa,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4315,Origen desconocido,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4316,Earth,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4317,Earth,0,55 Cancri e,36.0,0,0.0,0.0,0.0,725.0,2.0,0,1,Babor,727.0
4318,Europa,0,55 Cancri e,26.0,0,0.0,3593.0,47.0,19.0,229.0,1,2,Estribor,3888.0
4319,Europa,0,TRAPPIST-1e,36.0,0,1.0,5234.0,343.0,277.0,12682.0,0,2,Estribor,18537.0
4320,Earth,0,TRAPPIST-1e,37.0,0,374.0,1327.0,10.0,81.0,0.0,0,1,Estribor,1792.0
4321,Earth,0,TRAPPIST-1e,45.0,0,0.0,0.0,0.0,774.0,0.0,0,1,Babor,774.0
4322,Europa,0,TRAPPIST-1e,22.0,0,165.0,36.0,0.0,3044.0,556.0,0,2,Estribor,3801.0
4323,Europa,0,55 Cancri e,24.0,0,25.0,3291.0,0.0,6075.0,179.0,0,2,Estribor,9570.0
4324,Earth,0,PSO J318.5-22,23.0,0,0.0,138.0,4.0,412.0,220.0,0,1,Babor,774.0
4325,Earth,0,55 Cancri e,31.0,0,2.0,20.0,1.0,1026.0,2.0,1,1,Estribor,1051.0
4326,Europa,0,TRAPPIST-1e,37.0,0,1.0,477.0,0.0,0.0,7087.0,0,1,Estribor,7565.0
4327,Earth,0,TRAPPIST-1e,28.0,0,5.0,0.0,0.0,1014.0,0.0,0,1,Babor,1019.0
4328,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Estribor,0.0
4329,Earth,0,55 Cancri e,14.0,0,0.0,166.0,603.0,1.0,0.0,1,1,Estribor,770.0
4330,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4331,Mars,0,TRAPPIST-1e,42.0,0,36.0,0.0,2554.0,0.0,9.0,1,1,Estribor,2599.0
4332,Earth,0,TRAPPIST-1e,53.0,0,19.0,81.0,85.0,768.0,489.0,0,1,Estribor,1442.0
4333,Earth,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,0,1,Estribor,0.0
4334,Mars,0,TRAPPIST-1e,28.0,0,0.0,79.0,2003.0,0.0,0.0,1,1,Babor,2082.0
4335,Earth,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4336,Europa,0,PSO J318.5-22,34.0,1,0.0,0.0,21.0,7.0,16.0,1,1,Babor,44.0
4337,Mars,0,TRAPPIST-1e,58.0,0,1246.0,0.0,66.0,36.0,0.0,0,1,Estribor,1348.0
4338,Europa,0,TRAPPIST-1e,31.0,0,0.0,2520.0,1.0,1.0,0.0,1,7,Estribor,2522.0
4339,Europa,1,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
4340,Europa,0,TRAPPIST-1e,52.0,0,0.0,3275.0,111.0,51.0,18.0,1,7,Desconocido,3455.0
4341,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
4342,Europa,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
4343,Origen desconocido,0,TRAPPIST-1e,27.0,0,0.0,453.0,137.0,1331.0,1660.0,0,7,Estribor,3581.0
4344,Europa,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Estribor,0.0
4345,Europa,0,TRAPPIST-1e,45.0,0,0.0,7484.0,465.0,14.0,610.0,1,1,Estribor,8573.0
4346,Earth,0,PSO J318.5-22,28.0,0,0.0,18.0,0.0,0.0,674.0,1,1,Estribor,692.0
4347,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4348,Europa,1,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
4349,Europa,1,TRAPPIST-1e,68.0,0,0.0,0.0,0.0,0.0,0.0,1,5,Estribor,0.0
4350,Europa,0,55 Cancri e,26.0,0,0.0,431.0,28.0,10941.0,26.0,0,5,Estribor,11426.0
4351,Europa,0,TRAPPIST-1e,52.0,0,2.0,364.0,0.0,2144.0,1804.0,0,5,Estribor,4314.0
4352,Europa,0,Destino desconocido,36.0,0,0.0,551.0,0.0,5270.0,22.0,0,5,Estribor,5843.0
4353,Earth,0,PSO J318.5-22,41.0,0,454.0,297.0,0.0,2.0,0.0,0,1,Babor,753.0
4354,Earth,0,TRAPPIST-1e,14.0,0,514.0,0.0,392.0,0.0,0.0,0,1,Estribor,906.0
4355,Earth,1,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4356,Mars,0,TRAPPIST-1e,24.0,0,672.0,0.0,501.0,0.0,0.0,0,1,Desconocido,1173.0
4357,Europa,0,TRAPPIST-1e,62.0,1,0.0,1633.0,0.0,1742.0,0.0,1,1,Babor,3375.0
4358,Earth,0,55 Cancri e,26.0,0,595.0,84.0,0.0,0.0,131.0,1,1,Estribor,810.0
4359,Earth,0,TRAPPIST-1e,45.0,0,65.0,63.0,3.0,713.0,27.0,0,1,Estribor,871.0
4360,Europa,0,TRAPPIST-1e,41.0,0,0.0,412.0,0.0,4030.0,0.0,0,1,Estribor,4442.0
4361,Earth,0,TRAPPIST-1e,36.0,0,0.0,724.0,0.0,0.0,0.0,1,1,Babor,724.0
4362,Earth,0,55 Cancri e,13.0,0,8.0,1385.0,1445.0,250.0,8.0,1,1,Estribor,3096.0
4363,Europa,0,TRAPPIST-1e,48.0,0,0.0,9633.0,0.0,1.0,2.0,1,2,Estribor,9636.0
4364,Europa,1,TRAPPIST-1e,28.82793046746535,0,0.0,0.0,0.0,0.0,0.0,1,2,Estribor,0.0
4365,Earth,0,PSO J318.5-22,22.0,0,141.0,16.0,0.0,177.0,336.0,1,1,Estribor,670.0
4366,Origen desconocido,0,TRAPPIST-1e,39.0,0,290.0,0.0,84.0,266.0,0.0,1,1,Estribor,640.0
4367,Earth,0,TRAPPIST-1e,45.0,0,1399.0,226.0,0.0,0.0,0.0,0,1,Babor,1625.0
4368,Earth,0,TRAPPIST-1e,42.0,0,84.0,323.0,0.0,1251.0,120.0,0,1,Estribor,1778.0
4369,Europa,0,TRAPPIST-1e,33.0,0,0.0,7039.0,0.0,902.0,405.0,1,1,Estribor,8346.0
4370,Earth,0,TRAPPIST-1e,27.0,0,0.0,89.0,874.0,34.0,0.0,1,1,Desconocido,997.0
4371,Earth,0,Destino desconocido,47.0,0,0.0,370.0,0.0,380.0,38.0,0,1,Estribor,788.0
4372,Europa,1,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,1,Babor,0.0
4373,Europa,1,55 Cancri e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4374,Origen desconocido,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,2,Babor,0.0
4375,Earth,0,TRAPPIST-1e,23.0,0,0.0,1125.0,0.0,0.0,993.0,0,2,Estribor,2118.0
4376,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0,2,Estribor,0.0
4377,Earth,0,TRAPPIST-1e,17.0,0,372.0,0.0,477.0,0.0,0.0,0,1,Babor,849.0
4378,Europa,0,TRAPPIST-1e,26.0,0,0.0,823.0,0.0,1821.0,1508.0,0,2,Estribor,4152.0
4379,Europa,0,TRAPPIST-1e,38.0,0,0.0,93.0,0.0,0.0,7303.0,0,2,Estribor,7396.0
4380,Earth,0,TRAPPIST-1e,24.0,0,703.0,0.0,0.0,0.0,0.0,0,1,Estribor,703.0
4381,Earth,0,Destino desconocido,30.0,0,77.0,2325.0,5.0,117.0,1.0,1,7,Babor,2525.0
4382,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,7,Babor,0.0
4383,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,7,Babor,0.0
4384,Earth,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,0,7,Babor,0.0
4385,Earth,0,TRAPPIST-1e,30.0,0,0.0,0.0,3.0,3434.0,0.0,0,7,Babor,3437.0
4386,Earth,1,TRAPPIST-1e,5.0,0,0.0,0.0,0.0,0.0,0.0,0,7,Babor,0.0
4387,Earth,0,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,0,7,Babor,0.0
4388,Europa,0,TRAPPIST-1e,32.0,0,45.0,985.0,0.0,0.0,6803.0,0,3,Babor,7833.0
